Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Max Kranick",,2,1,,4.4665,26,4,0,0,,40.3,172,41,22,20,6,11,0,1,31,6.92308,2.45658,2.81818,1.33995,0.180233,0.0639535,0.11627906560897827,0.25625,1.29032,0.284553,0.688073,,,4.42546,0.242527,0.0441229,999,,,,,,,143.81999435424805,3.568734418783532,149.49999618530273,3.709677394927096,,,,,,,,,,,,,,,,,,,"Max Kranick","22175",668820
"Nick Frasso","LAD",3,4,,5.00678,34,11,0,0,,73.7,327,75,44,41,11,30,0,5,60,7.327,3.6635,2,1.34328,0.183486,0.0917431,0.0917431190609932,0.256849,1.42469,0.289593,0.680804,,,4.87191,0.242317,-0.00832786,999,,,,,,,230.07997741699222,3.1218451417110926,240.49998474121094,3.263229236089501,,,,,,,,,,,,,,,,,,,"Nick Frasso","sa3014492",693308
"Yunior Tur","ATH",4,6,,5.15865,26,20,0,0,,97.7,440,100,61,56,15,46,0,7,79,7.27738,4.23746,1.71739,1.38178,0.179545,0.104545,0.07499999552965164,0.258398,1.49437,0.290102,0.68,,,5.14128,0.241956,0.0291117,999,,,,,,,277.47997741699226,2.840122682542056,292.49998474121094,2.993858688615584,,,,,,,,,,,,,,,,,,,"Yunior Tur","sa3021045",814305
"Elieser Hernández","ATL",4,5,,4.94506,18,12,0,0,,63.7,275,66,38,35,11,21,0,2,54,7.62951,2.96703,2.57143,1.55416,0.196364,0.0763636,0.12000000476837158,0.261905,1.36578,0.294118,0.684358,,,4.76779,0.239669,0.167568,999,,,,,,,203.4800056457519,3.19434855900561,214.50000381469727,3.3673469583299123,,,,,,,,,,,,,,,,,,,"Elieser Hernandez","16933",622694
"Jose Espada","BAL",3,4,,4.58491,38,2,0,1,,53,231,49,29,27,7,26,0,1,53,9,4.41509,2.03846,1.18868,0.229437,0.112554,0.11688312143087387,0.240196,1.41509,0.291667,0.705521,,,4.38042,0.238508,-0.10101,999,,,,,,,207.70000000000002,3.918867924528302,203,3.830188679245283,,,,,,,,,,,,,,,,,,,"Jose Espada","21131",664744
"José Rodríguez","LAD",5,6,,4.74465,36,4,0,0,,60.7,267,55,35,32,9,30,0,3,66,9.78583,4.44811,2.2,1.33443,0.247191,0.11236,0.13483145833015442,0.235043,1.40033,0.289308,0.690608,,,4.51899,0.238247,-0.0793878,999,,,,,,,228.480005645752,3.764085712915692,219.50000381469727,3.616144992682003,,,,,,,,,,,,,,,,,,,"Jose Rodriguez","sa3015437",692064
"Nick Raquet","STL",6,6,,4.26316,35,2,0,1,,57,249,57,29,27,7,19,0,4,46,7.26316,3,2.42105,1.10526,0.184739,0.0763052,0.10843373090028763,0.252212,1.33333,0.289017,0.70997,,,4.32812,0.238195,0.180111,999,,,,,,,214.49999999999994,3.763157894736841,221,3.8771929824561404,,,,,,,,,,,,,,,,,,,"Nick Raquet","20333",675919
"Zach McCambley","PHI",3,3,,4.66071,37,3,0,0,,56,247,52,31,29,7,25,1,5,56,9,4.01786,2.24,1.125,0.226721,0.101215,0.12550607323646545,0.239631,1.375,0.292208,0.684524,,,4.36728,0.237429,0.0782128,999,,,,,,,215.10000000000008,3.84107142857143,211,3.767857142857143,,,,,,,,,,,,,,,,,,,"Zach McCambley","sa3014478",685112
"Jake Palisch","CHW",4,5,,4.88889,29,10,0,0,,81,355,92,48,44,12,23,0,2,46,5.11111,2.55556,2,1.33333,0.129577,0.0647887,0.06478872895240784,0.278788,1.41975,0.294118,0.682281,,,4.85119,0.237179,-0.030814,999,,,,,,,229.59999999999997,2.8345679012345677,266,3.2839506172839505,,,,,,,,,,,,,,,,,,,"Jake Palisch","31598",669449
"Troy Watson","DET",4,6,,4.96863,32,12,0,0,,79.7,356,84,48,44,11,34,0,2,58,6.54956,3.8394,1.70588,1.24216,0.162921,0.0955056,0.0674157366156578,0.2625,1.48055,0.290837,0.682261,,,4.82899,0.23493,-0.0884954,999,,,,,,,244.0799774169922,3.0624841500997757,263.49998474121094,3.3061479903484807,,,,,,,,,,,,,,,,,,,"Troy Watson","sa3007249",681890
"Isaac Mattson","PIT",4,4,,4.07035,51,1,2,13,,59.7,256,53,29,27,7,28,1,3,57,8.59297,4.22111,2.03571,1.05528,0.222656,0.109375,0.11328125,0.235556,1.35678,0.285714,0.730337,,,4.30767,0.230682,0.367149,999,,,,,,,300.88000564575196,5.039866026811379,290.50000381469727,4.865996651628751,,,,,,,,,,,,,,,,,,,"Isaac Mattson","20385",676755
"Hoby Milner","CHC",3,2,,4.01786,58,0,0,14,,56,237,54,27,25,6,16,2,3,47,7.55357,2.57143,2.9375,0.964286,0.198312,0.0675105,0.13080169260501862,0.247706,1.25,0.290909,0.698052,,,3.86728,0.229474,0.211862,999,,,,,,,293.20000000000005,5.235714285714287,295,5.267857142857143,,,,,,,,,,,,,,,,,,,"Hoby Milner","13346",571948
"Joan Adon",,3,6,,5.16,28,12,0,0,,75,342,78,46,43,9,36,1,7,59,7.08,4.32,1.63889,1.08,0.172515,0.105263,0.06725145876407623,0.26087,1.52,0.298701,0.670611,,,4.8418,0.227876,-0.0406279,999,,,,,,,230.5,3.0733333333333333,247,3.2933333333333334,,,,,,,,,,,,,,,,,,,"Joan Adon","22925",672851
"Edgardo Henriquez","LAD",2,3,,4.66523,41,4,0,1,,46.3,206,41,26,24,6,23,0,4,50,9.71922,4.47084,2.17391,1.16631,0.242718,0.11165,0.13106796145439148,0.22905,1.38229,0.284553,0.683453,,,4.40943,0.22725,-0.00679359,999,,,,,,,185.21999435424803,4.00043190942409,176.49999618530273,3.8120950128229034,,,,,,,,,,,,,,,,,,,"Edgardo Henriquez","26944",683618
"Owen White",,3,5,,5.22222,22,15,0,0,,81,368,87,51,47,11,36,0,6,57,6.33333,4,1.58333,1.22222,0.154891,0.0978261,0.0570652112364769,0.266871,1.51852,0.294574,0.669145,,,5.04872,0.225381,-0.161638,999,,,,,,,225.89999999999998,2.7888888888888888,250,3.0864197530864197,,,,,,,,,,,,,,,,,,,"Owen White","22273",669391
"Alex Amalfi","TOR",5,6,,4.60882,31,8,0,0,,70.3,314,68,39,36,10,34,0,3,63,8.06543,4.35277,1.85294,1.28023,0.200637,0.10828,0.09235668182373047,0.245487,1.45092,0.284314,0.715909,,,4.77098,0.224272,0.140267,999,,,,,,,235.42002258300778,3.3487910720243024,236.50001525878906,3.36415369832442,,,,,,,,,,,,,,,,,,,"Alex Amalfi","sa3020489",806334
"Juan Mejia","COL",2,4,,4.479,57,0,3,14,,64.3,285,58,35,32,8,30,2,8,69,9.65785,4.19907,2.3,1.11975,0.242105,0.105263,0.13684210181236267,0.234818,1.36858,0.294118,0.690104,,,4.3793,0.220761,0.324914,999,,,,,,,321.6200225830078,5.001866365762411,312.50001525878906,4.860031110842164,,,,,,,,,,,,,,,,,,,"Juan Mejia","23237",675848
"Anthony Nunez","BAL",4,4,,4.08284,48,0,0,0,,50.7,215,42,25,23,6,21,2,5,56,9.94083,3.72781,2.66667,1.06509,0.260465,0.0976744,0.1627906933426857,0.222222,1.2426,0.283465,0.695971,,,4.00299,0.220687,0.0784462,999,,,,,,,226.18000564575198,4.461144028445152,209.50000381469727,4.132149914440179,,,,,,,,,,,,,,,,,,,"Anthony Nunez","sa3010171",689296
"Philip Abner","ARI",2,3,,4.05253,52,0,0,1,,53.3,234,51,26,24,6,21,2,3,50,8.44278,3.54597,2.38095,1.01313,0.213675,0.0897436,0.12393162399530411,0.242857,1.35084,0.292208,0.72327,,,4.07322,0.220264,0.245026,999,,,,,,,220.01999435424804,4.127954925021158,220.49999618530273,4.136960588021636,,,,,,,,,,,,,,,,,,,"Philip Abner","33821",691769
"Grant Wolfram","BAL",4,4,,4.33333,43,0,0,1,,54,241,52,28,26,6,25,1,3,52,8.66667,4.16667,2.08,1,0.215768,0.103734,0.11203319579362869,0.244131,1.42593,0.296774,0.714286,,,4.20921,0.219902,-0.0598073,999,,,,,,,214.60000000000002,3.9740740740740743,216,4,,,,,,,,,,,,,,,,,,,"Grant Wolfram","21623",664991
"Ryne Stanek","STL",4,4,,4.125,54,0,2,12,,48,211,44,24,22,5,24,1,1,48,9,4.5,2,0.9375,0.227488,0.113744,0.11374407261610031,0.236559,1.41667,0.293233,0.721311,,,4.0518,0.219318,0.0836931,999,,,,,,,258.30000000000007,5.381250000000001,254,5.291666666666667,,,,,,,,,,,,,,,,,,,"Ryne Stanek","15947",592773
"Kyle Brnovich","PHI",3,5,,5.27197,19,15,0,0,,71.7,322,72,45,42,11,34,0,6,62,7.78243,4.26778,1.82353,1.38075,0.192547,0.10559,0.08695653080940247,0.255319,1.47838,0.291866,0.673289,,,5.07377,0.216716,0.0538918,999,,,,,,,212.07997741699216,2.9578798667186215,219.49998474121094,3.0613667236228834,,,,,,,,,,,,,,,,,,,"Kyle Brnovich","sa3014923",686599
"Austin Warren","NYM",5,5,,4.52611,35,3,0,7,,51.7,223,49,28,26,7,20,1,4,47,8.18182,3.48162,2.35,1.21857,0.210762,0.0896861,0.12107624113559723,0.246231,1.33462,0.289655,0.692568,,,4.46976,0.216549,-0.00149067,999,,,,,,,219.08000564575192,4.237524224618521,217.50000381469727,4.2069632612193235,,,,,,,,,,,,,,,,,,,"Austin Warren","24937",681810
"Franco Aleman","CLE",4,3,,3.95122,33,1,0,0,,41,179,36,19,18,5,18,0,3,46,10.0976,3.95122,2.55556,1.09756,0.256983,0.100559,0.15642458945512772,0.227848,1.31707,0.28972,0.744681,,,4.01319,0.216244,0.25187,999,,,,,,,177.30000000000004,4.32439024390244,169,4.121951219512195,,,,,,,,,,,,,,,,,,,"Franco Aleman","sa3018178",680916
"Anthony Veneziano",,3,4,,4.81166,37,11,0,0,,82.3,365,82,48,44,11,36,0,4,66,7.2175,3.93682,1.83333,1.20292,0.180822,0.0986301,0.08219177275896072,0.252308,1.43378,0.28629,0.682261,,,4.72687,0.214991,-0.0758512,999,,,,,,,272.52002258300786,3.311300273119336,280.50001525878906,3.4082625134580473,,,,,,,,,,,,,,,,,,,"Anthony Veneziano","27453",685107
"Jack Dallas","PHI",1,2,,4.78723,32,3,0,0,,47,206,48,27,25,6,15,1,3,37,7.08511,2.87234,2.46667,1.14894,0.179612,0.0728155,0.10679611563682556,0.255319,1.34043,0.289655,0.659341,,,4.36918,0.21462,-0.0152216,999,,,,,,,169.2,3.5999999999999996,177,3.765957446808511,,,,,,,,,,,,,,,,,,,"Jack Dallas","sa3020490",806585
"Elvis Peguero",,3,4,,4.5,44,1,0,0,,46,205,45,25,23,4,22,1,3,38,7.43478,4.30435,1.72727,0.782609,0.185366,0.107317,0.07804878056049347,0.25,1.45652,0.297101,0.684039,,,4.24383,0.213118,-0.0786236,999,,,,,,,175.20000000000005,3.808695652173914,179,3.891304347826087,,,,,,,,,,,,,,,,,,,"Elvis Peguero","21652",665625
"Evan Sisk","PIT",2,3,,4.02235,53,0,0,7,,53.7,236,49,26,24,5,24,0,4,53,8.88268,4.02235,2.20833,0.837989,0.224576,0.101695,0.12288135290145874,0.235577,1.3594,0.293333,0.712121,,,3.93588,0.212817,0.289932,999,,,,,,,258.48000564575193,4.813407857977899,253.50000381469727,4.720670395030011,,,,,,,,,,,,,,,,,,,"Evan Sisk","24995",681895
"Brandon Komar",,3,5,,5.46429,25,8,0,0,,84,371,94,55,51,13,29,0,3,52,5.57143,3.10714,1.7931,1.39286,0.140162,0.0781671,0.061994604766368866,0.277286,1.46429,0.29562,0.648855,,,5.0518,0.212056,-0.200363,999,,,,,,,225.30000000000004,2.682142857142858,259,3.0833333333333335,,,,,,,,,,,,,,,,,,,"Brandon Komar","sa3010630",688162
"Anthony DeSclafani",,3,3,,4.5234,15,10,0,0,,57.7,253,62,31,29,9,19,1,3,46,7.17504,2.9636,2.42105,1.40381,0.181818,0.0750988,0.10671937465667725,0.268398,1.40381,0.301136,0.730994,,,4.71226,0.210429,0.503366,999,,,,,,,181.08000564575207,3.1383016161424253,197.50000381469727,3.4228769705935767,,,,,,,,,,,,,,,,,,,"Anthony DeSclafani","13050",543101
"Raúl Alcantara",,5,6,,4.58864,32,11,0,0,,86.3,382,86,48,44,12,36,1,6,68,7.09154,3.75435,1.88889,1.25145,0.17801,0.0942408,0.08376964181661606,0.252941,1.41367,0.284615,0.703422,,,4.82691,0.210171,0.346664,999,,,,,,,277.42002258300784,3.2146003797546467,285.50001525878906,3.3082271745409146,,,,,,,,,,,,,,,,,,,"Raul Alcantara","sa3005696",678921
"Drew Sommers","DET",3,3,,4.13969,47,1,0,1,,58.7,259,58,29,27,6,21,0,5,50,7.6661,3.21976,2.38095,0.919932,0.19305,0.0810811,0.11196911334991455,0.248927,1.34583,0.293785,0.708215,,,4.08914,0.209797,0.193809,999,,,,,,,235.78000564575188,4.016695103598922,241.50000381469727,4.1141397048698085,,,,,,,,,,,,,,,,,,,"Drew Sommers","32026",805427
"Ben Anderson","TEX",4,8,,5.34066,22,18,0,0,,91,410,102,58,54,13,35,0,3,51,5.04396,3.46154,1.45714,1.28571,0.12439,0.0853659,0.039024390280246735,0.274194,1.50549,0.288961,0.664983,,,5.12415,0.209091,-0.295394,999,,,,,,,236.3,2.596703296703297,274,3.010989010989011,,,,,,,,,,,,,,,,,,,"Ben Anderson","sa3010560",670391
"Dedniel Núñez","NYM",2,2,,4.16894,28,0,0,0,,36.7,156,34,18,17,5,15,1,0,38,9.3188,3.67847,2.53333,1.22616,0.24359,0.0961538,0.14743589609861374,0.241135,1.33515,0.295918,0.738095,,,4.06157,0.208416,0.0778981,999,,,,,,,152.68000564575195,4.160218051001566,149.50000381469727,4.073569501547967,,,,,,,,,,,,,,,,,,,"Dedniel Nunez","23055",673380
"Brent Suter",,1,2,,4.71204,43,3,0,0,,57.3,247,60,32,30,8,18,0,2,44,6.911,2.82723,2.44444,1.25654,0.178138,0.0728745,0.10526315122842789,0.264317,1.36126,0.297143,0.688623,,,4.46149,0.20751,0.132684,999,,,,,,,197.6199943542481,3.4488655669375863,210.49999618530273,3.673647451798836,,,,,,,,,,,,,,,,,,,"Brent Suter","13942",608718
"Fraser Ellard",,3,4,,4.15094,45,2,0,0,,47.7,210,41,24,22,5,26,1,4,51,9.62264,4.90566,1.96154,0.943396,0.242857,0.12381,0.1190476194024086,0.227778,1.40461,0.290323,0.716667,,,4.24625,0.206285,0.15614,999,,,,,,,196.880005645752,4.1274633647116845,185.50000381469727,3.8888889066605974,,,,,,,,,,,,,,,,,,,"Fraser Ellard","29530",686642
"Elvis Alvarado","ATH",3,3,,4.06452,54,0,3,10,,62,267,54,30,28,8,28,1,4,66,9.58065,4.06452,2.35714,1.16129,0.247191,0.104869,0.1423221006989479,0.229787,1.32258,0.285714,0.734463,,,4.23191,0.206254,0.286194,999,,,,,,,311,5.016129032258065,297,4.790322580645161,,,,,,,,,,,,,,,,,,,"Elvis Alvarado","21662",665660
"Ryan Costeiu","LAA",4,8,,5.53398,21,17,0,0,,92.7,413,98,62,57,16,39,0,3,73,7.08738,3.78641,1.87179,1.5534,0.176755,0.094431,0.08232445269823074,0.264151,1.47789,0.29078,0.65445,,,5.16318,0.206073,-0.424931,999,,,,,,,254.37997741699223,2.744120666573721,275.49998474121094,2.9719524682943916,,,,,,,,,,,,,,,,,,,"Ryan Costeiu","sa3017260",695065
"Jonathan Loáisiga","ARI",2,1,,3.43511,36,1,3,10,,39.3,167,38,16,15,4,11,1,2,32,7.32824,2.51908,2.90909,0.916031,0.191617,0.0658683,0.12574850767850876,0.246753,1.24682,0.288136,0.760369,,,3.82216,0.205987,0.552357,999,,,,,,,222.81999435424808,5.669720068190871,224.49999618530273,5.712468207215524,,,,,,,,,,,,,,,,,,,"Jonathan Loaisiga","19753",642528
"Mason Fluharty","TOR",4,3,,3.96411,62,0,0,1,,61.3,261,52,29,27,8,25,3,4,66,9.69005,3.67047,2.64,1.17455,0.252874,0.0957854,0.15708813071250916,0.224138,1.25612,0.278481,0.729483,,,4.09762,0.205743,0.249211,999,,,,,,,269.0199943542481,4.388580712927724,251.49999618530273,4.102773235162648,,,,,,,,,,,,,,,,,,,"Mason Fluharty","31553",689254
"Roque Gutierrez","LAD",3,5,,5.40216,23,9,0,0,,83.3,371,87,54,50,14,34,0,2,67,7.2389,3.67347,1.97059,1.5126,0.180593,0.0916442,0.0889487937092781,0.259701,1.45258,0.287402,0.660749,,,5.00789,0.205536,-0.362615,999,,,,,,,244.02002258300786,2.929411928489221,260.50001525878906,3.127250968969706,,,,,,,,,,,,,,,,,,,"Roque Gutierrez","sa3015440",692262
"Hayden Juenger","TOR",3,4,,4.44444,41,4,0,0,,56.7,248,54,30,28,7,24,0,3,48,7.61905,3.80952,2,1.11111,0.193548,0.0967742,0.09677419066429138,0.244344,1.37566,0.283133,0.703812,,,4.47552,0.204029,0.100101,999,,,,,,,208.08000564575192,3.6698413200332487,207.50000381469727,3.6596120109812147,,,,,,,,,,,,,,,,,,,"Hayden Juenger","sa3017103",696522
"Chris Flexen",,5,6,,4.89028,26,15,0,0,,95.7,418,99,56,52,15,37,1,2,70,6.58307,3.47962,1.89189,1.41066,0.167464,0.0885167,0.07894737273454666,0.261214,1.42111,0.285714,0.695652,,,4.93242,0.200875,0.196886,999,,,,,,,289.2799774169922,3.0227793797469467,306.49998474121094,3.2027167660932796,,,,,,,,,,,,,,,,,,,"Chris Flexen","13896",623167
"Jordan Romano","LAA",3,3,,4.4226,44,0,2,11,,40.7,174,37,22,20,6,15,2,3,44,9.72973,3.31695,2.93333,1.32678,0.252874,0.0862069,0.1666666716337204,0.237179,1.27764,0.292453,0.688073,,,4.21622,0.200377,-0.0793623,999,,,,,,,219.18000564575198,5.385258023025213,213.50000381469727,5.245700241094486,,,,,,,,,,,,,,,,,,,"Jordan Romano","16122",605447
"Reed Garrett","NYM",4,3,,3.99478,37,0,0,0,,38.3,170,35,18,17,4,19,1,1,41,9.63447,4.46475,2.15789,0.939948,0.241176,0.111765,0.12941176444292068,0.233333,1.40992,0.295238,0.743802,,,3.91843,0.200223,0.163934,999,,,,,,,165.21999435424806,4.313838058627815,161.49999618530273,4.21671016716442,,,,,,,,,,,,,,,,,,,"Reed Garrett","16866",657585
"Ian Gibaut",,2,3,,4.60976,42,0,0,0,,41,181,42,23,21,5,16,1,2,34,7.46341,3.5122,2.125,1.09756,0.187845,0.0883978,0.09944751113653183,0.257669,1.41463,0.298387,0.686275,,,4.37904,0.198219,-0.0268855,999,,,,,,,146.70000000000005,3.578048780487806,154,3.7560975609756095,,,,,,,,,,,,,,,,,,,"Ian Gibaut","17871",664139
"Joel Payamps","ATL",3,2,,3.98077,54,0,0,9,,52,220,50,25,23,6,16,2,2,47,8.13461,2.76923,2.9375,1.03846,0.213636,0.0727273,0.1409090980887413,0.247525,1.26923,0.295302,0.711806,,,3.86591,0.1977,0.26301,999,,,,,,,257,4.9423076923076925,258,4.961538461538462,,,,,,,,,,,,,,,,,,,"Joel Payamps","14332",606303
"Richard Lovelady","WSN",2,2,,4.27646,43,1,0,4,,46.3,201,44,24,22,5,15,1,5,43,8.35853,2.91577,2.86667,0.971922,0.21393,0.0746269,0.13930349051952362,0.243094,1.2743,0.293233,0.673077,,,3.97747,0.197274,0.012066,999,,,,,,,208.71999435424803,4.507991313036122,208.49999618530273,4.503239732635032,,,,,,,,,,,,,,,,,,,"Richard Lovelady","19337",663992
"Wil Jensen",,4,3,,4.43478,26,7,0,0,,69,300,66,37,34,10,28,0,3,60,7.82609,3.65217,2.14286,1.30435,0.2,0.0933333,0.1066666692495346,0.245353,1.36232,0.281407,0.7125,,,4.62789,0.196645,0.32394,999,,,,,,,243.00000000000003,3.521739130434783,242,3.5072463768115942,,,,,,,,,,,,,,,,,,,"Wil Jensen","sa3014786",669192
"Kyle Funkhouser",,2,3,,5.11156,13,8,0,0,,49.3,222,47,30,28,7,26,0,4,47,8.58012,4.74645,1.80769,1.27789,0.211712,0.117117,0.09459459036588669,0.244792,1.48073,0.289855,0.68038,,,4.89984,0.196361,-0.0590143,999,,,,,,,160.51999435424813,3.255983708688977,159.49999618530273,3.235294090337449,,,,,,,,,,,,,,,,,,,"Kyle Funkhouser","19456",608335
"Trent Harris","SFG",4,4,,3.99645,38,0,0,0,,56.3,239,56,27,25,7,17,0,0,49,7.83304,2.71758,2.88235,1.11901,0.205021,0.0711297,0.13389120995998383,0.252252,1.29663,0.295181,0.727848,,,3.91666,0.196125,0.210694,999,,,,,,,231.91999435424808,4.119360523926656,237.49999618530273,4.218472458325787,,,,,,,,,,,,,,,,,,,"Trent Harris","sa3022526",805345
"Scott Blewett","STL",3,4,,4.38356,32,7,0,1,,65.7,287,68,35,32,8,24,1,2,47,6.43836,3.28767,1.95833,1.09589,0.163763,0.0836237,0.08013936877250671,0.260536,1.4003,0.291262,0.705446,,,4.47456,0.194749,0.27588,999,,,,,,,230.9799774169922,3.5156771407304017,244.49998474121094,3.721461127826621,,,,,,,,,,,,,,,,,,,"Scott Blewett","16427",656240
"Joe Miller","DET",4,6,,5.24272,23,20,0,0,,92.7,412,104,58,54,15,29,0,6,58,5.63107,2.81553,2,1.45631,0.140777,0.0703883,0.07038834691047668,0.275862,1.43474,0.292763,0.669643,,,5.12003,0.194585,-0.0940939,999,,,,,,,242.07997741699228,2.6114345780631947,279.49998474121094,3.0151024157774895,,,,,,,,,,,,,,,,,,,"Joe Miller","sa3020393",701464
"Jake Miller","DET",3,3,,4.77551,15,5,0,0,,49,214,52,28,26,8,14,0,3,39,7.16327,2.57143,2.78571,1.46939,0.182243,0.0654206,0.11682242900133133,0.263959,1.34694,0.293333,0.693431,,,4.70656,0.194282,0.0801154,999,,,,,,,156.00000000000006,3.1836734693877564,168,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Jake Miller","sa3020408",805725
"Carson Ragsdale",,5,7,,4.87952,24,18,0,0,,83,373,85,49,45,12,38,0,4,71,7.6988,4.12048,1.86842,1.3012,0.190349,0.101877,0.08847184479236603,0.256798,1.48193,0.294355,0.696799,,,4.82188,0.193895,0.29127,999,,,,,,,261.6,3.151807228915663,275,3.3132530120481927,,,,,,,,,,,,,,,,,,,"Carson Ragsdale","27508",685068
"Alex Williams","MIA",4,5,,4.94253,24,10,0,0,,78.3,349,85,46,43,11,28,0,5,53,6.09195,3.21839,1.89286,1.26437,0.151862,0.0802292,0.0716332346200943,0.268987,1.44317,0.293651,0.686475,,,4.87205,0.193219,0.212377,999,,,,,,,230.12002258300782,2.93895291971948,255.50001525878906,3.263090744580158,,,,,,,,,,,,,,,,,,,"Alex Williams","sa3020314",677354
"José Fermin","LAA",4,6,,4.36742,54,1,0,10,,57.7,244,50,30,28,8,26,2,2,59,9.20277,4.05546,2.26923,1.24783,0.241803,0.106557,0.1352458968758583,0.231481,1.31716,0.281879,0.709877,,,4.34831,0.192825,0.0581601,999,,,,,,,272.58000564575207,4.724090156699433,258.50000381469727,4.480069330964915,,,,,,,,,,,,,,,,,,,"Jose Fermin","33908",820862
"Max Rajcic","STL",5,7,,5.00441,24,24,0,0,,113.3,500,120,68,63,17,40,0,9,76,6.03707,3.17741,1.9,1.3504,0.152,0.08,0.07199999690055847,0.266075,1.41218,0.28771,0.675477,,,5.04158,0.191911,0.196377,999,,,,,,,322.3200225830078,2.844836839375594,350.50001525878906,3.093556979858803,,,,,,,,,,,,,,,,,,,"Max Rajcic","sa3020746",691008
"Wandy Peralta","SDP",3,3,,4.01372,59,1,0,12,,58.3,248,51,28,26,5,26,2,3,50,7.7187,4.01372,1.92308,0.77187,0.201613,0.104839,0.09677419811487198,0.232877,1.32075,0.280488,0.7,,,4.02707,0.191862,0.219022,999,,,,,,,298.319994354248,5.116981102198881,287.49999618530273,4.931389364453761,,,,,,,,,,,,,,,,,,,"Wandy Peralta","14295",593974
"Josh Sborz","TEX",2,3,,4.11429,38,0,0,4,,35,152,33,17,16,4,15,0,0,34,8.74286,3.85714,2.26667,1.02857,0.223684,0.0986842,0.1249999925494194,0.240876,1.37143,0.292929,0.731132,,,3.96371,0.191201,0.0819285,999,,,,,,,163,4.6571428571428575,162,4.628571428571429,,,,,,,,,,,,,,,,,,,"Josh Sborz","18323",622250
"Jairo Iriarte","CHW",3,6,,5.16297,29,13,0,1,,76.7,350,75,48,44,10,41,0,9,66,7.74446,4.81095,1.60976,1.1734,0.188571,0.117143,0.0714285671710968,0.25,1.51239,0.290179,0.666667,,,5.06473,0.190738,-0.221102,999,,,,,,,235.57997741699216,3.071447024645432,239.49998474121094,3.1225553359907896,,,,,,,,,,,,,,,,,,,"Jairo Iriarte","26907",683568
"Shintaro Fujinami",,4,3,,4.29423,29,4,0,0,,50.3,222,43,26,24,5,28,0,4,52,9.30418,5.00994,1.85714,0.894632,0.234234,0.126126,0.10810810327529907,0.226316,1.41153,0.285714,0.703125,,,4.26834,0.190431,0.0304098,999,,,,,,,206.91999435424805,4.113717643991363,194.49999618530273,3.8667991875832284,,,,,,,,,,,,,,,,,,,"Shintaro Fujinami","31839",660261
"Kyle Finnegan","DET",4,4,,4.07547,53,1,4,13,,53,224,51,26,24,7,19,2,0,47,7.98113,3.22642,2.47368,1.18868,0.209821,0.0848214,0.1250000074505806,0.24878,1.32075,0.291391,0.730897,,,4.154,0.190303,0.188488,999,,,,,,,282.5,5.330188679245283,283,5.339622641509434,,,,,,,,,,,,,,,,,,,"Kyle Finnegan","15009",640448
"Joe Jiménez","ATL",2,2,,4.22976,41,0,0,4,,38.3,164,34,19,18,5,15,0,2,44,10.3394,3.5248,2.93333,1.17493,0.268293,0.0914634,0.1768292784690857,0.231293,1.27937,0.295918,0.714286,,,3.86621,0.190063,0.134196,999,,,,,,,186.51999435424804,4.869973839941077,179.49999618530273,4.686684066865768,,,,,,,,,,,,,,,,,,,"Joe Jimenez","15761",641729
"Austin Pope","ATL",3,3,,4.15094,39,2,0,0,,47.7,205,46,24,22,6,17,0,2,46,8.67924,3.20755,2.70588,1.13208,0.22439,0.0829268,0.14146340638399124,0.247312,1.32075,0.298507,0.714286,,,4.0366,0.188279,0.234505,999,,,,,,,194.58000564575198,4.0792453361328045,195.50000381469727,4.098532509177466,,,,,,,,,,,,,,,,,,,"Austin Pope","26136",687166
"Alessandro Ercolani","PIT",3,6,,4.96141,24,18,0,0,,90.7,404,98,54,50,12,36,0,6,55,5.45755,3.57222,1.52778,1.19074,0.136139,0.0891089,0.047029703855514526,0.270718,1.4774,0.291525,0.682594,,,5.0315,0.187692,0.348631,999,,,,,,,252.77997741699215,2.786989921964834,281.49998474121094,3.1036383044406106,,,,,,,,,,,,,,,,,,,"Alessandro Ercolani","sa3016714",700344
"David Morgan","SDP",3,2,,4.03448,48,1,0,13,,58,249,50,28,26,7,23,1,5,61,9.46552,3.56897,2.65217,1.08621,0.24498,0.0923695,0.1526104435324669,0.226244,1.25862,0.281046,0.712025,,,4.04893,0.186063,0.212403,999,,,,,,,303.1,5.225862068965518,289,4.982758620689655,,,,,,,,,,,,,,,,,,,"David Morgan","31616",688158
"Drake Fellows","NYY",5,7,,5.14286,28,16,0,0,,91,405,96,56,52,14,37,0,4,62,6.13187,3.65934,1.67568,1.38462,0.153086,0.091358,0.06172839552164078,0.263736,1.46154,0.284722,0.679012,,,5.12415,0.183124,-0.178165,999,,,,,,,252.6,2.7758241758241757,274,3.010989010989011,,,,,,,,,,,,,,,,,,,"Drake Fellows","sa3015208",666148
